GO.ID,Term,Annotated,Significant,Expected,classic
GO:0071262,regulation of translational initiation i...,1,0,0.02,1.00000
GO:0071264,positive regulation of translational ini...,1,0,0.02,1.00000
GO:0071277,cellular response to calcium ion,3,0,0.05,1.00000
GO:0071321,cellular response to cGMP,1,0,0.02,1.00000
GO:0071322,cellular response to carbohydrate stimul...,7,0,0.13,1.00000
GO:0071326,cellular response to monosaccharide stim...,7,0,0.13,1.00000
GO:0071331,cellular response to hexose stimulus,7,0,0.13,1.00000
GO:0071333,cellular response to glucose stimulus,7,0,0.13,1.00000
GO:0071340,skeletal muscle acetylcholine-gated chan...,2,0,0.04,1.00000
GO:0071347,cellular response to interleukin-1,1,0,0.02,1.00000
GO:0071378,cellular response to growth hormone stim...,2,0,0.04,1.00000
GO:0071391,cellular response to estrogen stimulus,1,0,0.02,1.00000
GO:0071426,ribonucleoprotein complex export from nu...,1,0,0.02,1.00000
GO:0071427,mRNA-containing ribonucleoprotein comple...,1,0,0.02,1.00000
GO:0071453,cellular response to oxygen levels,10,0,0.18,1.00000
GO:0071456,cellular response to hypoxia,10,0,0.18,1.00000
GO:0071478,cellular response to radiation,10,0,0.18,1.00000
GO:0071479,cellular response to ionizing radiation,9,0,0.16,1.00000
GO:0071480,cellular response to gamma radiation,7,0,0.13,1.00000
GO:0071481,cellular response to X-ray,3,0,0.05,1.00000
GO:0071482,cellular response to light stimulus,7,0,0.13,1.00000
GO:0071496,cellular response to external stimulus,11,0,0.2,1.00000
GO:0071500,cellular response to nitrosative stress,3,0,0.05,1.00000
GO:0071526,semaphorin-plexin signaling pathway,13,0,0.24,1.00000
GO:0071559,response to transforming growth factor b...,5,0,0.09,1.00000
GO:0071560,cellular response to transforming growth...,5,0,0.09,1.00000
GO:0071577,zinc ion transmembrane transport,1,0,0.02,1.00000
GO:0071596,ubiquitin-dependent protein catabolic pr...,1,0,0.02,1.00000
GO:0071605,monocyte chemotactic protein-1 productio...,1,0,0.02,1.00000
GO:0071616,acyl-CoA biosynthetic process,1,0,0.02,1.00000
GO:0071621,granulocyte chemotaxis,1,0,0.02,1.00000
GO:0071622,regulation of granulocyte chemotaxis,1,0,0.02,1.00000
GO:0071624,positive regulation of granulocyte chemo...,1,0,0.02,1.00000
GO:0071637,regulation of monocyte chemotactic prote...,1,0,0.02,1.00000
GO:0071638,negative regulation of monocyte chemotac...,1,0,0.02,1.00000
GO:0071694,maintenance of protein location in extra...,1,0,0.02,1.00000
GO:0071709,membrane assembly,2,0,0.04,1.00000
GO:0071772,response to BMP,3,0,0.05,1.00000
GO:0071773,cellular response to BMP stimulus,3,0,0.05,1.00000
GO:0071800,podosome assembly,12,0,0.22,1.00000
GO:0071805,potassium ion transmembrane transport,3,0,0.05,1.00000
GO:0071806,protein transmembrane transport,1,0,0.02,1.00000
GO:0071825,protein-lipid complex subunit organizati...,2,0,0.04,1.00000
GO:0071826,ribonucleoprotein complex subunit organi...,9,0,0.16,1.00000
GO:0071827,plasma lipoprotein particle organization,2,0,0.04,1.00000
GO:0071867,response to monoamine,14,0,0.26,1.00000
GO:0071868,cellular response to monoamine stimulus,14,0,0.26,1.00000
GO:0071869,response to catecholamine,14,0,0.26,1.00000
GO:0071870,cellular response to catecholamine stimu...,14,0,0.26,1.00000
GO:0071902,positive regulation of protein serine/th...,6,0,0.11,1.00000
GO:0071941,nitrogen cycle metabolic process,3,0,0.05,1.00000
GO:0071985,multivesicular body sorting pathway,1,0,0.02,1.00000
GO:0072006,nephron development,2,0,0.04,1.00000
GO:0072009,nephron epithelium development,2,0,0.04,1.00000
GO:0072017,distal tubule development,2,0,0.04,1.00000
GO:0072021,ascending thin limb development,2,0,0.04,1.00000
GO:0072023,thick ascending limb development,2,0,0.04,1.00000
GO:0072025,distal convoluted tubule development,2,0,0.04,1.00000
GO:0072070,loop of Henle development,2,0,0.04,1.00000
GO:0072073,kidney epithelium development,2,0,0.04,1.00000
GO:0072080,nephron tubule development,2,0,0.04,1.00000
GO:0072089,stem cell proliferation,3,0,0.05,1.00000
GO:0072091,regulation of stem cell proliferation,3,0,0.05,1.00000
GO:0072132,mesenchyme morphogenesis,6,0,0.11,1.00000
GO:0072170,metanephric tubule development,2,0,0.04,1.00000
GO:0072175,epithelial tube formation,12,0,0.22,1.00000
GO:0072207,metanephric epithelium development,2,0,0.04,1.00000
GO:0072218,metanephric ascending thin limb developm...,2,0,0.04,1.00000
GO:0072221,metanephric distal convoluted tubule dev...,2,0,0.04,1.00000
GO:0072233,metanephric thick ascending limb develop...,2,0,0.04,1.00000
GO:0072234,metanephric nephron tubule development,2,0,0.04,1.00000
GO:0072235,metanephric distal tubule development,2,0,0.04,1.00000
GO:0072236,metanephric loop of Henle development,2,0,0.04,1.00000
GO:0072243,metanephric nephron epithelium developme...,2,0,0.04,1.00000
GO:0072331,signal transduction by p53 class mediato...,11,0,0.2,1.00000
GO:0072338,cellular lactam metabolic process,2,0,0.04,1.00000
GO:0072347,response to anesthetic,2,0,0.04,1.00000
GO:0072348,sulfur compound transport,1,0,0.02,1.00000
GO:0072383,plus-end-directed vesicle transport alon...,10,0,0.18,1.00000
GO:0072386,plus-end-directed organelle transport al...,10,0,0.18,1.00000
GO:0072395,signal transduction involved in cell cyc...,6,0,0.11,1.00000
GO:0072396,response to cell cycle checkpoint signal...,1,0,0.02,1.00000
GO:0072401,signal transduction involved in DNA inte...,6,0,0.11,1.00000
GO:0072402,response to DNA integrity checkpoint sig...,1,0,0.02,1.00000
GO:0072413,signal transduction involved in mitotic ...,6,0,0.11,1.00000
GO:0072422,signal transduction involved in DNA dama...,6,0,0.11,1.00000
GO:0072423,response to DNA damage checkpoint signal...,1,0,0.02,1.00000
GO:0072425,signal transduction involved in G2 DNA d...,3,0,0.05,1.00000
GO:0072429,response to intra-S DNA damage checkpoin...,1,0,0.02,1.00000
GO:0072431,signal transduction involved in mitotic ...,6,0,0.11,1.00000
GO:0072434,signal transduction involved in mitotic ...,3,0,0.05,1.00000
GO:0072520,seminiferous tubule development,1,0,0.02,1.00000
GO:0072521,purine-containing compound metabolic pro...,6,0,0.11,1.00000
GO:0072522,purine-containing compound biosynthetic ...,3,0,0.05,1.00000
GO:0072523,purine-containing compound catabolic pro...,1,0,0.02,1.00000
GO:0072524,pyridine-containing compound metabolic p...,2,0,0.04,1.00000
GO:0072525,pyridine-containing compound biosyntheti...,2,0,0.04,1.00000
GO:0072594,establishment of protein localization to...,21,0,0.38,1.00000
GO:0072655,establishment of protein localization to...,4,0,0.07,1.00000
GO:0072665,protein localization to vacuole,2,0,0.04,1.00000
GO:0072666,establishment of protein localization to...,2,0,0.04,1.00000
GO:0072695,regulation of DNA recombination at telom...,1,0,0.02,1.00000
GO:0075044,positive regulation by symbiont of host ...,1,0,0.02,1.00000
GO:0075071,modulation by symbiont of host autophagy,1,0,0.02,1.00000
GO:0075522,IRES-dependent viral translational initi...,1,0,0.02,1.00000
GO:0080171,lytic vacuole organization,2,0,0.04,1.00000
GO:0086010,membrane depolarization during action po...,2,0,0.04,1.00000
GO:0090022,regulation of neutrophil chemotaxis,1,0,0.02,1.00000
GO:0090023,positive regulation of neutrophil chemot...,1,0,0.02,1.00000
GO:0090042,tubulin deacetylation,6,0,0.11,1.00000
GO:0090073,positive regulation of protein homodimer...,1,0,0.02,1.00000
GO:0090077,foam cell differentiation,2,0,0.04,1.00000
GO:0090083,regulation of inclusion body assembly,1,0,0.02,1.00000
GO:0090084,negative regulation of inclusion body as...,1,0,0.02,1.00000
GO:0090092,regulation of transmembrane receptor pro...,4,0,0.07,1.00000
GO:0090101,negative regulation of transmembrane rec...,4,0,0.07,1.00000
GO:0090109,regulation of cell-substrate junction as...,2,0,0.04,1.00000
GO:0090148,membrane fission,2,0,0.04,1.00000
GO:0090150,establishment of protein localization to...,11,0,0.2,1.00000
GO:0090160,Golgi to lysosome transport,5,0,0.09,1.00000
GO:0090175,regulation of establishment of planar po...,7,0,0.13,1.00000
GO:0090177,establishment of planar polarity involve...,6,0,0.11,1.00000
GO:0090178,regulation of establishment of planar po...,6,0,0.11,1.00000
GO:0090179,planar cell polarity pathway involved in...,6,0,0.11,1.00000
GO:0090220,chromosome localization to nuclear envel...,3,0,0.05,1.00000
GO:0090244,Wnt signaling pathway involved in somito...,3,0,0.05,1.00000
GO:0090245,axis elongation involved in somitogenesi...,3,0,0.05,1.00000
GO:0090248,cell migration involved in somitogenic a...,3,0,0.05,1.00000
GO:0090249,regulation of cell migration involved in...,3,0,0.05,1.00000
GO:0090257,regulation of muscle system process,27,0,0.49,1.00000
GO:0090263,positive regulation of canonical Wnt sig...,8,0,0.15,1.00000
GO:0090307,mitotic spindle assembly,11,0,0.2,1.00000
GO:0090311,regulation of protein deacetylation,3,0,0.05,1.00000
GO:0090316,positive regulation of intracellular pro...,5,0,0.09,1.00000
GO:0090329,regulation of DNA-dependent DNA replicat...,2,0,0.04,1.00000
GO:0090342,regulation of cell aging,4,0,0.07,1.00000
GO:0090382,phagosome maturation,1,0,0.02,1.00000
GO:0090385,phagosome-lysosome fusion,1,0,0.02,1.00000
GO:0090386,phagosome maturation involved in apoptot...,1,0,0.02,1.00000
GO:0090387,phagolysosome assembly involved in apopt...,1,0,0.02,1.00000
GO:0090389,phagosome-lysosome fusion involved in ap...,1,0,0.02,1.00000
GO:0090398,cellular senescence,4,0,0.07,1.00000
GO:0090399,replicative senescence,7,0,0.13,1.00000
GO:0090400,stress-induced premature senescence,4,0,0.07,1.00000
GO:0090403,oxidative stress-induced premature senes...,4,0,0.07,1.00000
GO:0090501,RNA phosphodiester bond hydrolysis,6,0,0.11,1.00000
GO:0090502,RNA phosphodiester bond hydrolysis, endo...,3,0,0.05,1.00000
GO:0090559,regulation of membrane permeability,2,0,0.04,1.00000
GO:0090646,mitochondrial tRNA processing,1,0,0.02,1.00000
GO:0090648,response to environmental enrichment,6,0,0.11,1.00000
GO:0090656,t-circle formation,1,0,0.02,1.00000
GO:0090657,telomeric loop disassembly,1,0,0.02,1.00000
GO:0090659,walking behavior,5,0,0.09,1.00000
GO:0090670,RNA localization to Cajal body,1,0,0.02,1.00000
GO:0090671,telomerase RNA localization to Cajal bod...,1,0,0.02,1.00000
GO:0090672,telomerase RNA localization,1,0,0.02,1.00000
GO:0090685,RNA localization to nucleus,1,0,0.02,1.00000
GO:0090737,telomere maintenance via telomere trimmi...,1,0,0.02,1.00000
GO:0097006,regulation of plasma lipoprotein particl...,2,0,0.04,1.00000
GO:0097090,presynaptic membrane organization,2,0,0.04,1.00000
GO:0097104,postsynaptic membrane assembly,2,0,0.04,1.00000
GO:0097105,presynaptic membrane assembly,2,0,0.04,1.00000
GO:0097192,extrinsic apoptotic signaling pathway in...,6,0,0.11,1.00000
GO:0097194,execution phase of apoptosis,7,0,0.13,1.00000
GO:0097201,negative regulation of transcription fro...,6,0,0.11,1.00000
GO:0097305,response to alcohol,3,0,0.05,1.00000
GO:0097340,inhibition of cysteine-type endopeptidas...,6,0,0.11,1.00000
GO:0097341,zymogen inhibition,6,0,0.11,1.00000
GO:0097352,autophagosome maturation,7,0,0.13,1.00000
GO:0097466,ubiquitin-dependent glycoprotein ERAD pa...,1,0,0.02,1.00000
GO:0097479,synaptic vesicle localization,4,0,0.07,1.00000
GO:0097502,mannosylation,2,0,0.04,1.00000
GO:0097529,myeloid leukocyte migration,5,0,0.09,1.00000
GO:0097530,granulocyte migration,3,0,0.05,1.00000
GO:0097531,mast cell migration,3,0,0.05,1.00000
GO:0097581,lamellipodium organization,6,0,0.11,1.00000
GO:0097694,establishment of RNA localization to tel...,7,0,0.13,1.00000
GO:0097695,establishment of protein-containing comp...,7,0,0.13,1.00000
GO:0097696,receptor signaling pathway via STAT,2,0,0.04,1.00000
GO:0097711,ciliary basal body-plasma membrane docki...,1,0,0.02,1.00000
GO:0097720,calcineurin-mediated signaling,1,0,0.02,1.00000
GO:0098532,histone H3-K27 trimethylation,1,0,0.02,1.00000
GO:0098596,imitative learning,2,0,0.04,1.00000
GO:0098597,observational learning,2,0,0.04,1.00000
GO:0098598,learned vocalization behavior or vocal l...,2,0,0.04,1.00000
GO:0098657,import into cell,1,0,0.02,1.00000
GO:0098659,inorganic cation import across plasma me...,1,0,0.02,1.00000
GO:0098661,inorganic anion transmembrane transport,5,0,0.09,1.00000
GO:0098719,sodium ion import across plasma membrane,1,0,0.02,1.00000
GO:0098732,macromolecule deacylation,15,0,0.27,1.00000
GO:0098739,import across plasma membrane,1,0,0.02,1.00000
GO:0098742,cell-cell adhesion via plasma-membrane a...,2,0,0.04,1.00000
GO:0098781,ncRNA transcription,1,0,0.02,1.00000
GO:0098787,mRNA cleavage involved in mRNA processin...,2,0,0.04,1.00000
GO:0098789,pre-mRNA cleavage required for polyadeny...,2,0,0.04,1.00000
GO:0098840,protein transport along microtubule,1,0,0.02,1.00000
GO:0098876,vesicle-mediated transport to the plasma...,11,0,0.2,1.00000
GO:0098930,axonal transport,3,0,0.05,1.00000
GO:0099003,vesicle-mediated transport in synapse,3,0,0.05,1.00000
GO:0099054,presynapse assembly,2,0,0.04,1.00000
GO:0099068,postsynapse assembly,2,0,0.04,1.00000
GO:0099118,microtubule-based protein transport,1,0,0.02,1.00000
GO:0099172,presynapse organization,2,0,0.04,1.00000
GO:0099173,postsynapse organization,2,0,0.04,1.00000
GO:0099177,regulation of trans-synaptic signaling,3,0,0.05,1.00000
GO:0099504,synaptic vesicle cycle,3,0,0.05,1.00000
GO:0099514,synaptic vesicle cytoskeletal transport,3,0,0.05,1.00000
GO:0099517,synaptic vesicle transport along microtu...,3,0,0.05,1.00000
GO:0099565,chemical synaptic transmission, postsyna...,1,0,0.02,1.00000
GO:0099587,inorganic ion import across plasma membr...,1,0,0.02,1.00000
GO:0104004,cellular response to environmental stimu...,11,0,0.2,1.00000
GO:0106056,regulation of calcineurin-mediated signa...,1,0,0.02,1.00000
GO:0106058,positive regulation of calcineurin-media...,1,0,0.02,1.00000
GO:0110020,regulation of actomyosin structure organ...,8,0,0.15,1.00000
GO:0110053,regulation of actin filament organizatio...,16,0,0.29,1.00000
GO:0110148,biomineralization,1,0,0.02,1.00000
GO:0110149,regulation of biomineralization,1,0,0.02,1.00000
GO:0110151,positive regulation of biomineralization,1,0,0.02,1.00000
GO:0120192,tight junction assembly,1,0,0.02,1.00000
GO:0120193,tight junction organization,1,0,0.02,1.00000
GO:0120254,olefinic compound metabolic process,3,0,0.05,1.00000
GO:0140029,exocytic process,11,0,0.2,1.00000
GO:0140053,mitochondrial gene expression,1,0,0.02,1.00000
GO:0140056,organelle localization by membrane tethe...,12,0,0.22,1.00000
GO:0140238,presynaptic endocytosis,3,0,0.05,1.00000
GO:0140546,defense response to symbiont,13,0,0.24,1.00000
GO:0150065,regulation of deacetylase activity,3,0,0.05,1.00000
GO:0150066,negative regulation of deacetylase activ...,3,0,0.05,1.00000
GO:0150115,cell-substrate junction organization,2,0,0.04,1.00000
GO:0150116,regulation of cell-substrate junction or...,2,0,0.04,1.00000
GO:0150117,positive regulation of cell-substrate ju...,1,0,0.02,1.00000
GO:0150118,negative regulation of cell-substrate ju...,1,0,0.02,1.00000
GO:1900034,regulation of cellular response to heat,7,0,0.13,1.00000
GO:1900044,regulation of protein K63-linked ubiquit...,1,0,0.02,1.00000
GO:1900045,negative regulation of protein K63-linke...,1,0,0.02,1.00000
GO:1900076,regulation of cellular response to insul...,1,0,0.02,1.00000
GO:1900077,negative regulation of cellular response...,1,0,0.02,1.00000
GO:1900115,extracellular regulation of signal trans...,1,0,0.02,1.00000
GO:1900116,extracellular negative regulation of sig...,1,0,0.02,1.00000
GO:1900117,regulation of execution phase of apoptos...,6,0,0.11,1.00000
GO:1900119,positive regulation of execution phase o...,6,0,0.11,1.00000
GO:1900180,regulation of protein localization to nu...,12,0,0.22,1.00000
GO:1900181,negative regulation of protein localizat...,6,0,0.11,1.00000
GO:1900182,positive regulation of protein localizat...,1,0,0.02,1.00000
GO:1900271,regulation of long-term synaptic potenti...,1,0,0.02,1.00000
GO:1900273,positive regulation of long-term synapti...,1,0,0.02,1.00000
GO:1900274,regulation of phospholipase C activity,2,0,0.04,1.00000
GO:1900864,mitochondrial RNA modification,1,0,0.02,1.00000
GO:1901021,positive regulation of calcium ion trans...,2,0,0.04,1.00000
GO:1901096,regulation of autophagosome maturation,7,0,0.13,1.00000
GO:1901098,positive regulation of autophagosome mat...,7,0,0.13,1.00000
GO:1901163,regulation of trophoblast cell migration,1,0,0.02,1.00000
GO:1901165,positive regulation of trophoblast cell ...,1,0,0.02,1.00000
GO:1901215,negative regulation of neuron death,2,0,0.04,1.00000
GO:1901216,positive regulation of neuron death,3,0,0.05,1.00000
GO:1901222,regulation of NIK/NF-kappaB signaling,1,0,0.02,1.00000
GO:1901224,positive regulation of NIK/NF-kappaB sig...,1,0,0.02,1.00000
GO:1901264,carbohydrate derivative transport,4,0,0.07,1.00000
GO:1901292,nucleoside phosphate catabolic process,1,0,0.02,1.00000
GO:1901293,nucleoside phosphate biosynthetic proces...,3,0,0.05,1.00000
GO:1901314,regulation of histone H2A K63-linked ubi...,1,0,0.02,1.00000
GO:1901315,negative regulation of histone H2A K63-l...,1,0,0.02,1.00000
GO:1901339,regulation of store-operated calcium cha...,2,0,0.04,1.00000
GO:1901361,organic cyclic compound catabolic proces...,13,0,0.24,1.00000
GO:1901522,positive regulation of transcription fro...,2,0,0.04,1.00000
GO:1901568,fatty acid derivative metabolic process,1,0,0.02,1.00000
GO:1901606,alpha-amino acid catabolic process,1,0,0.02,1.00000
GO:1901629,regulation of presynaptic membrane organ...,2,0,0.04,1.00000
GO:1901631,positive regulation of presynaptic membr...,2,0,0.04,1.00000
GO:1901654,response to ketone,6,0,0.11,1.00000
GO:1901674,regulation of histone H3-K27 acetylation,6,0,0.11,1.00000
GO:1901675,negative regulation of histone H3-K27 ac...,6,0,0.11,1.00000
GO:1901725,regulation of histone deacetylase activi...,3,0,0.05,1.00000
GO:1901726,negative regulation of histone deacetyla...,3,0,0.05,1.00000
GO:1901796,regulation of signal transduction by p53...,8,0,0.15,1.00000
GO:1901798,positive regulation of signal transducti...,8,0,0.15,1.00000
