BPGOterm	statistic	p.value	parameter	method	p.adj	shortFreq	shortPerc	longFreq	longPerc
RNA.interference..siRNA.loading.onto.RISC	6.11441303802024	0.0134083931799947	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476206739098498	78	0.0329714923404687	58	0.0212343762585029
RNA.interference..targeting.of.mRNA.for.destruction	27.7831591121382	1.35702240840436e-07	1	Pearson's Chi-squared test with Yates' continuity correction	3.76186652892517e-06	66	0.0278989550573197	22	0.00805441858081145
RNA.metabolic.process	20.9460009965688	4.7241295237498e-06	1	Pearson's Chi-squared test with Yates' continuity correction	8.08141090529466e-05	32	0.0135267660883974	93	0.0340482240007029
RNA.secondary.structure.unwinding	7.51830711051947	0.00610750509466993	1	Pearson's Chi-squared test with Yates' continuity correction	0.0256495222142767	129	0.0545297757938521	103	0.0377093233556172
RNA.transport	8.10831670903681	0.00440626245445009	1	Pearson's Chi-squared test with Yates' continuity correction	0.0196122627200675	7	0.00295898008183693	27	0.00988496825826859
rostrocaudal.neural.tube.patterning	5.96041655197588	0.0146305840953821	1	Pearson's Chi-squared test with Yates' continuity correction	0.0494436598658408	4	0.00169084576104968	18	0.00658997883884573
rRNA.processing	14.2527015526735	0.00015983121787319	1	Pearson's Chi-squared test with Yates' continuity correction	0.00145177665508887	177	0.0748199249264482	132	0.0483265114848687
salivary.gland.boundary.specification	11.6966157596826	0.000626138748600216	1	Pearson's Chi-squared test with Yates' continuity correction	0.00411967186899527	25	0.0105677860065605	7	0.00256276954844001
salivary.gland.cell.autophagic.cell.death	6.53845153161199	0.0105567198087204	1	Pearson's Chi-squared test with Yates' continuity correction	0.0388923805156877	10	0.00422711440262419	30	0.0109832980647429
salivary.gland.development	12.1255469986733	0.00049735740498614	1	Pearson's Chi-squared test with Yates' continuity correction	0.0036359518552548	20	0.00845422880524838	57	0.0208682663230115
sarcomere.organization	11.1248847842002	0.000851771671229277	1	Pearson's Chi-squared test with Yates' continuity correction	0.00531787374300322	296	0.125122586317676	440	0.161088371616229
sarcomerogenesis	66.9586036718507	2.77268677391517e-16	1	Pearson's Chi-squared test with Yates' continuity correction	5.27015871249357e-14	66	0.0278989550573197	228	0.0834730652920459
sarcoplasmic.reticulum.calcium.ion.transport	14.2751548271332	0.000157935820992597	1	Pearson's Chi-squared test with Yates' continuity correction	0.00144736898809644	40	0.0169084576104968	15	0.00549164903237144
sebaceous.gland.development	6.15358509201202	0.0131145988952725	1	Pearson's Chi-squared test with Yates' continuity correction	0.0469672864832787	7	0.00295898008183693	24	0.0087866384517943
second.mitotic.wave.during.compound.eye.morphogenesis	17.9186734175438	2.30547934251164e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000302062414923508	292	0.123431740556626	232	0.0849375050340116
segmentation	7.75253640669191	0.00536371577487284	1	Pearson's Chi-squared test with Yates' continuity correction	0.0229771196633117	0	0	11	0.00402720929040572
semicircular.canal.morphogenesis	13.7074403547391	0.000213606556934843	1	Pearson's Chi-squared test with Yates' continuity correction	0.0018119485127101	8	0.00338169152209935	37	0.0135460676131829
sensitization	16.3823749416126	5.17643403501474e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000578618068415564	16	0.00676338304419871	0	0
sensory.organ.precursor.cell.division	6.0957254876856	0.0135509278195658	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	14	0.00591796016367387	36	0.0131799576776915
sensory.perception.of.taste	9.47075015637996	0.00208773981849298	1	Pearson's Chi-squared test with Yates' continuity correction	0.0110483104543379	0	0	13	0.00475942916138858
sequestering.of.calcium.ion	6.07129475167598	0.0137396208538469	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	7	0.00295898008183693	0	0
serine.phosphorylation.of.STAT.protein	20.8690038082117	4.91788632787761e-06	1	Pearson's Chi-squared test with Yates' continuity correction	8.3571498790291e-05	72	0.0304352236988942	32	0.0117155179357257
serotonin.secretion	17.2345116575962	3.30379872221523e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000406350672609046	0	0	22	0.00805441858081145
Sertoli.cell.proliferation	13.7800118928365	0.0002055111327449	1	Pearson's Chi-squared test with Yates' continuity correction	0.00175488042137575	0	0	18	0.00658997883884573
sevenless.signaling.pathway	25.8821041470746	3.62918172731454e-07	1	Pearson's Chi-squared test with Yates' continuity correction	8.91146441367378e-06	0	0	32	0.0117155179357257
signal.complex.assembly	27.7831591121382	1.35702240840436e-07	1	Pearson's Chi-squared test with Yates' continuity correction	3.76186652892517e-06	66	0.0278989550573197	22	0.00805441858081145
signal.peptide.processing	8.52348941718532	0.00350591628255816	1	Pearson's Chi-squared test with Yates' continuity correction	0.0162244122685386	55	0.0232491292144331	33	0.0120816278712172
signal.transduction	17.5685828344145	2.77129219167001e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000357343505719862	1116	0.47174596733286	1077	0.394300400524269
single.fertilization	11.3244569789397	0.000764928927293688	1	Pearson's Chi-squared test with Yates' continuity correction	0.00490701906858901	69	0.0291670893781069	132	0.0483265114848687
single.strand.break.repair	17.2717445414699	3.2396865170004e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000406350672609046	42	0.0177538804910216	14	0.00512553909688001
singlet.oxygen.mediated.programmed.cell.death	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
sister.chromatid.cohesion	75.2644906258815	4.11697701029795e-18	1	Pearson's Chi-squared test with Yates' continuity correction	1.05641630084246e-15	240	0.101450745662981	538	0.196967145294389
sister.chromatid.segregation	30.0034706659187	4.31273704017337e-08	1	Pearson's Chi-squared test with Yates' continuity correction	1.3253273347407e-06	16	0.00676338304419871	76	0.0278243550973486
skeletal.muscle.fiber.development	8.26938239641491	0.00403192194398983	1	Pearson's Chi-squared test with Yates' continuity correction	0.0182628626801022	51	0.0215582834533834	30	0.0109832980647429
skeletal.muscle.regeneration	13.2175905450201	0.000277333911643963	1	Pearson's Chi-squared test with Yates' continuity correction	0.00226636566012232	14	0.00591796016367387	48	0.0175732769035886
skeletal.muscle.tissue.development	25.0295713300375	5.64577547131944e-07	1	Pearson's Chi-squared test with Yates' continuity correction	1.29348748744694e-05	280	0.118359203273477	204	0.0746864268402516
skeletal.muscle.tissue.growth	6.89554338925828	0.00864108931855073	1	Pearson's Chi-squared test with Yates' continuity correction	0.0332678697545404	0	0	10	0.00366109935491429
skeletal.system.morphogenesis	7.41915008050515	0.00645332915884867	1	Pearson's Chi-squared test with Yates' continuity correction	0.0269255977587084	48	0.0202901491325961	91	0.0333160041297201
skin.development	50.4232115694571	1.23919838779178e-12	1	Pearson's Chi-squared test with Yates' continuity correction	1.35309917577605e-10	46	0.0194447262520713	165	0.0604081393560858
skin.morphogenesis	6.38723283581244	0.0114944077159294	1	Pearson's Chi-squared test with Yates' continuity correction	0.0418067330957828	70	0.0295898008183693	50	0.0183054967745715
slug.development.during.sorocarp.development	6.89554338925828	0.00864108931855073	1	Pearson's Chi-squared test with Yates' continuity correction	0.0332678697545404	0	0	10	0.00366109935491429
SMAD.protein.complex.assembly	30.8831117048466	2.74046217946718e-08	1	Pearson's Chi-squared test with Yates' continuity correction	9.13598552086919e-07	38	0.0160630347299719	120	0.0439331922589715
SMAD.protein.signal.transduction	19.5789037871828	9.65292090948736e-06	1	Pearson's Chi-squared test with Yates' continuity correction	0.000150573830113949	38	0.0160630347299719	101	0.0369771034846344
smooth.endoplasmic.reticulum.calcium.ion.homeostasis	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
smooth.muscle.cell.migration	18.3774824634216	1.81186576794122e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000245991934419956	70	0.0295898008183693	33	0.0120816278712172
smooth.muscle.cell.proliferation	20.659285817681	5.48704252419146e-06	1	Pearson's Chi-squared test with Yates' continuity correction	9.02548148530467e-05	69	0.0291670893781069	30	0.0109832980647429
smoothened.signaling.pathway.involved.in.regulation.of.granule.cell.precursor.cell.proliferation	29.3434573458476	6.06208425060542e-08	1	Pearson's Chi-squared test with Yates' continuity correction	1.80875676593646e-06	0	0	36	0.0131799576776915
smoothened.signaling.pathway.involved.in.ventral.spinal.cord.patterning	13.7800118928365	0.0002055111327449	1	Pearson's Chi-squared test with Yates' continuity correction	0.00175488042137575	0	0	18	0.00658997883884573
snRNA.transcription.from.RNA.polymerase.II.promoter	9.59458857552118	0.00195151646410797	1	Pearson's Chi-squared test with Yates' continuity correction	0.010622023674496	47	0.0198674376923337	95	0.0347804438716858
somatic.stem.cell.maintenance	8.44892512474109	0.0036525925270438	1	Pearson's Chi-squared test with Yates' continuity correction	0.0168117532276132	101	0.0426938554665043	169	0.0618725790980516
somite.rostral.caudal.axis.specification	12.9837899211701	0.000314199335512173	1	Pearson's Chi-squared test with Yates' continuity correction	0.00251948592163824	10	0.00422711440262419	40	0.0146443974196572
sorbitol.biosynthetic.process	15.2318946926257	9.50839119827407e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.00094935921458254	15	0.00634067160393629	0	0
sorocarp.development	7.77189245956311	0.00530654253337711	1	Pearson's Chi-squared test with Yates' continuity correction	0.0229771196633117	16	0.00676338304419871	4	0.00146443974196572
sorocarp.morphogenesis	20.9885294768787	4.62041388234075e-06	1	Pearson's Chi-squared test with Yates' continuity correction	7.95703491415191e-05	20	0.00845422880524838	0	0
sperm.entry	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
sperm.individualization	6.66565150284185	0.00982887170094961	1	Pearson's Chi-squared test with Yates' continuity correction	0.036791954463365	4	0.00169084576104968	19	0.00695608877433716
sperm.motility	8.16756199714446	0.00426461914021037	1	Pearson's Chi-squared test with Yates' continuity correction	0.019181442092515	73	0.0308579351391566	129	0.0472281816783944
spermatid.nucleus.differentiation	11.5699909466832	0.000670247446823413	1	Pearson's Chi-squared test with Yates' continuity correction	0.00435958161862833	8	0.00338169152209935	34	0.0124477378067086
spermatogenesis	12.2578846278054	0.000463296406921352	1	Pearson's Chi-squared test with Yates' continuity correction	0.0034161453452879	656	0.277298704812147	907	0.332061711490726
spermatogonial.cell.division	5.99072789648869	0.0143812668087316	1	Pearson's Chi-squared test with Yates' continuity correction	0.0487159480279939	5	0.0021135572013121	20	0.00732219870982859
sphingomyelin.metabolic.process	10.18346702397	0.00141705482636446	1	Pearson's Chi-squared test with Yates' continuity correction	0.00798727659926122	8	0.00338169152209935	32	0.0117155179357257
spinal.cord.oligodendrocyte.cell.differentiation	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
spinal.cord.ventral.commissure.morphogenesis	17.2345116575962	3.30379872221523e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000406350672609046	0	0	22	0.00805441858081145
spindle.localization	7.75253640669191	0.00536371577487284	1	Pearson's Chi-squared test with Yates' continuity correction	0.0229771196633117	0	0	11	0.00402720929040572
spindle.organization	7.90368884527321	0.00493340873536723	1	Pearson's Chi-squared test with Yates' continuity correction	0.0216765870119046	106	0.0448074126678164	174	0.0637031287755087
spindle.pole.body.duplication	9.49212610132592	0.00206355556298302	1	Pearson's Chi-squared test with Yates' continuity correction	0.0109856505697395	10	0.00422711440262419	0	0
spliceosome.assembly	8.59737744321954	0.00336647440201245	1	Pearson's Chi-squared test with Yates' continuity correction	0.0156776285218946	70	0.0295898008183693	126	0.0461298518719201
sporulation.resulting.in.formation.of.a.cellular.spore	9.49212610132592	0.00206355556298302	1	Pearson's Chi-squared test with Yates' continuity correction	0.0109856505697395	10	0.00422711440262419	0	0
startle.response	43.2998852047548	4.69611064323807e-11	1	Pearson's Chi-squared test with Yates' continuity correction	3.54418232663202e-09	7	0.00295898008183693	72	0.0263599153553829
stem.cell.division	7.52573602879088	0.00608236988813356	1	Pearson's Chi-squared test with Yates' continuity correction	0.0255648831006564	8	0.00338169152209935	28	0.01025107819376
stimulatory.C.type.lectin.receptor.signaling.pathway	14.9837622340459	0.000108440280077225	1	Pearson's Chi-squared test with Yates' continuity correction	0.00106816797957067	236	0.0997598999019309	186	0.0680964480014059
stomatal.movement	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
strand.displacement	20.7113111697988	5.33996300007321e-06	1	Pearson's Chi-squared test with Yates' continuity correction	8.92105504876817e-05	41	0.0173311690507592	11	0.00402720929040572
