BPGOterm	shortFreq	shortPerc	longFreq	longPerc
76	0.0321260694599439	RNA elongation from RNA polymerase II promoter	189	0.0691947778078802
139	0.0587568901964763	RNA export from nucleus	138	0.0505231710978173
0	0	RNA helicase activity	0	0
35	0.0147949004091847	RNA import into nucleus	21	0.00768830864532002
4	0.00169084576104968	RNA interference	4	0.00146443974196572
21	0.0088769402455108	RNA interference, conversion of ds siRNA to ss siRNA	7	0.00256276954844001
27	0.0114132088870853	RNA interference, production of siRNA	30	0.0109832980647429
0	0	RNA interference, production of ta-siRNAs	0	0
78	0.0329714923404687	RNA interference, siRNA loading onto RISC	58	0.0212343762585029
66	0.0278989550573197	RNA interference, targeting of mRNA for destruction	22	0.00805441858081145
0	0	RNA lariat debranching enzyme activity	0	0
0	0	RNA ligase (ATP) activity	0	0
0	0	RNA localization	2	0.000732219870982859
32	0.0135267660883974	RNA metabolic process	93	0.0340482240007029
3	0.00126813432078726	RNA methylation	9	0.00329498941942286
0	0	RNA methyltransferase activity	0	0
0	0	RNA modification	3	0.00109832980647429
0	0	RNA nuclear export complex	0	0
11	0.00464982584288661	RNA polyadenylation	8	0.00292887948393143
0	0	RNA polymerase activity	0	0
0	0	RNA polymerase binding	0	0
0	0	RNA polymerase core enzyme binding	0	0
0	0	RNA polymerase I transcription factor complex	0	0
0	0	RNA polymerase I upstream activating factor complex	0	0
0	0	RNA polymerase II carboxy-terminal domain kinase activity	0	0
0	0	RNA polymerase II transcription factor activity, enhancer binding	0	0
0	0	RNA polymerase transcription factor SL1 complex	0	0
59	0.0249399749754827	RNA processing	101	0.0369771034846344
0	0	RNA pyrophosphohydrolase activity	0	0
0	0	RNA repair	0	0
129	0.0545297757938521	RNA secondary structure unwinding	103	0.0377093233556172
263	0.111173108789016	RNA splicing	260	0.0951885832277716
20	0.00845422880524838	RNA splicing, via transesterification reactions	26	0.00951885832277716
0	0	RNA strand annealing activity	0	0
0	0	RNA strand-exchange activity	0	0
0	0	RNA transmembrane transporter activity	0	0
7	0.00295898008183693	RNA transport	27	0.00988496825826859
0	0	RNA uridylyltransferase activity	0	0
0	0	RNA-3'-phosphate cyclase activity	0	0
0	0	RNA-dependent ATPase activity	0	0
0	0	RNA-directed DNA polymerase activity	0	0
0	0	RNA-directed RNA polymerase activity	0	0
0	0	RNA-induced silencing complex	0	0
0	0	root development	0	0
0	0	root hair cell tip growth	0	0
0	0	root hair elongation	0	0
0	0	root hair initiation	0	0
4	0.00169084576104968	rostrocaudal neural tube patterning	18	0.00658997883884573
0	0	rough endoplasmic reticulum	0	0
0	0	rough endoplasmic reticulum lumen	0	0
0	0	rough endoplasmic reticulum membrane	0	0
0	0	Roundabout binding	0	0
0	0	rRNA (adenine-N6,N6-)-dimethyltransferase activity	0	0
0	0	rRNA (adenine) methyltransferase activity	0	0
0	0	rRNA (cytosine-C5-)-methyltransferase activity	0	0
4	0.00169084576104968	rRNA (guanine-N7)-methylation	4	0.00146443974196572
0	0	rRNA (guanine) methyltransferase activity	0	0
0	0	rRNA (guanosine-2'-O-)-methyltransferase activity	0	0
0	0	rRNA (pseudouridine) methyltransferase activity	0	0
0	0	rRNA (uridine-2'-O-)-methyltransferase activity	0	0
7	0.00295898008183693	rRNA 3'-end processing	7	0.00256276954844001
3	0.00126813432078726	rRNA base methylation	8	0.00292887948393143
0	0	rRNA binding	0	0
19	0.00803151736498597	rRNA catabolic process	18	0.00658997883884573
9	0.00380440296236177	rRNA export from nucleus	27	0.00988496825826859
8	0.00338169152209935	rRNA methylation	5	0.00183054967745715
4	0.00169084576104968	rRNA modification	4	0.00146443974196572
0	0	rRNA primary transcript binding	0	0
177	0.0748199249264482	rRNA processing	132	0.0483265114848687
7	0.00295898008183693	rRNA pseudouridine synthesis	3	0.00109832980647429
14	0.00591796016367387	rRNA transcription	13	0.00475942916138858
2	0.000845422880524838	rRNA transport	1	0.000366109935491429
0	0	RS domain binding	0	0
0	0	RSC complex	0	0
0	0	RSF complex	0	0
0	0	ruffle	0	0
0	0	ruffle membrane	0	0
65	0.0274762436170573	ruffle organization	84	0.0307532345812801
0	0	ryanodine-sensitive calcium-release channel activity	0	0
0	0	S-(hydroxymethyl)glutathione dehydrogenase activity	0	0
1	0.000422711440262419	S-adenosylhomocysteine catabolic process	1	0.000366109935491429
0	0	S-adenosylmethioninamine biosynthetic process	4	0.00146443974196572
2	0.000845422880524838	S-adenosylmethionine biosynthetic process	2	0.000732219870982859
0	0	S-adenosylmethionine cycle	3	0.00109832980647429
0	0	S-adenosylmethionine metabolic process	4	0.00146443974196572
0	0	S-adenosylmethionine transmembrane transporter activity	0	0
1	0.000422711440262419	S-adenosylmethionine transport	0	0
0	0	S-adenosylmethionine-dependent methyltransferase activity	0	0
0	0	S-formylglutathione hydrolase activity	0	0
0	0	S-methyl-5-thioadenosine phosphorylase activity	0	0
0	0	S-methyl-5-thioribose kinase activity	0	0
0	0	S-methyl-5-thioribose-1-phosphate isomerase activity	0	0
0	0	S-methylmethionine metabolic process	0	0
16	0.00676338304419871	sac formation, open tracheal system	16	0.00585775896786287
0	0	saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity	0	0
0	0	saccharopine dehydrogenase (NADP+, L-lysine-forming) activity	0	0
0	0	saccharopine dehydrogenase activity	0	0
0	0	SAGA complex	0	0
0	0	SAGA-type complex	0	0
0	0	salicylic acid mediated signaling pathway	3	0.00109832980647429
0	0	saliva secretion	0	0
25	0.0105677860065605	salivary gland boundary specification	7	0.00256276954844001
10	0.00422711440262419	salivary gland cell autophagic cell death	30	0.0109832980647429
20	0.00845422880524838	salivary gland development	57	0.0208682663230115
41	0.0173311690507592	salivary gland morphogenesis	57	0.0208682663230115
0	0	SAM domain binding	0	0
0	0	Sar guanyl-nucleotide exchange factor activity	0	0
0	0	sarcoglycan complex	0	0
0	0	sarcolemma	0	0
0	0	sarcomere	0	0
296	0.125122586317676	sarcomere organization	440	0.161088371616229
66	0.0278989550573197	sarcomerogenesis	228	0.0834730652920459
0	0	sarcoplasm	0	0
0	0	sarcoplasmic reticulum	0	0
40	0.0169084576104968	sarcoplasmic reticulum calcium ion transport	15	0.00549164903237144
0	0	sarcoplasmic reticulum lumen	0	0
0	0	sarcoplasmic reticulum membrane	0	0
0	0	sarcosine oxidase activity	0	0
10	0.00422711440262419	satellite cell activation	10	0.00366109935491429
0	0	satellite cell commitment	0	0
10	0.00422711440262419	satellite cell differentiation	10	0.00366109935491429
10	0.00422711440262419	satellite cell proliferation	10	0.00366109935491429
0	0	satellite DNA binding	0	0
0	0	saturated monocarboxylic acid metabolic process	0	0
0	0	SCAR complex	0	0
0	0	scavenger receptor activity	0	0
0	0	SCF complex assembly	4	0.00146443974196572
0	0	SCF ubiquitin ligase complex	0	0
126	0.0532616414730648	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	139	0.0508892810333087
0	0	Schmidt-Lanterman cleft	0	0
54	0.0228264177741706	Schwann cell development	52	0.0190377166455543
30	0.0126813432078726	Schwann cell differentiation	34	0.0124477378067086
18	0.00760880592472355	Schwann cell proliferation	18	0.00658997883884573
0	0	Scrib-APC-beta-catenin complex	0	0
0	0	sebaceous gland cell differentiation	8	0.00292887948393143
7	0.00295898008183693	sebaceous gland development	24	0.0087866384517943
292	0.123431740556626	second mitotic wave during compound eye morphogenesis	232	0.0849375050340116
0	0	second spliceosomal transesterification activity	0	0
18	0.00760880592472355	second-messenger-mediated signaling	36	0.0131799576776915
0	0	secondary active monocarboxylate transmembrane transporter activity	0	0
0	0	secondary active sulfate transmembrane transporter activity	0	0
0	0	secondary lysosome	0	0
0	0	secondary shoot formation	0	0
0	0	secretin receptor activity	0	0
0	0	secretion	0	0
4	0.00169084576104968	secretion of lysosomal enzymes	10	0.00366109935491429
63	0.0266308207365324	secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development	81	0.0296549047748058
0	0	secretory granule	0	0
0	0	secretory granule lumen	0	0
0	0	secretory granule membrane	0	0
0	0	sedoheptulokinase activity	0	0
42	0.0177538804910216	segment polarity determination	49	0.01793938683908
51	0.0215582834533834	segment specification	49	0.01793938683908
0	0	segmentation	11	0.00402720929040572
0	0	selection of site for barrier septum formation	0	0
0	0	selenate reductase activity	0	0
0	0	selenide, water dikinase activity	0	0
0	0	selenium binding	0	0
1	0.000422711440262419	selenium metabolic process	2	0.000732219870982859
4	0.00169084576104968	selenocysteine biosynthetic process	8	0.00292887948393143
3	0.00126813432078726	selenocysteine incorporation	2	0.000732219870982859
0	0	selenocysteine lyase activity	0	0
15	0.00634067160393629	selenocysteine metabolic process	5	0.00183054967745715
0	0	semaphorin receptor activity	0	0
0	0	semaphorin receptor binding	0	0
0	0	semaphorin receptor complex	0	0
8	0.00338169152209935	semicircular canal morphogenesis	37	0.0135460676131829
16	0.00676338304419871	sensitization	0	0
0	0	sensory epithelium regeneration	0	0
0	0	sensory organ boundary specification	0	0
171	0.0722836562848737	sensory organ development	173	0.0633370188400173
14	0.00591796016367387	sensory organ precursor cell division	36	0.0131799576776915
134	0.0566433329951642	sensory organ precursor cell fate determination	134	0.0490587313558515
0	0	sensory perception	0	0
0	0	sensory perception of bitter taste	2	0.000732219870982859
0	0	sensory perception of chemical stimulus	0	0
31	0.013104054648135	sensory perception of light stimulus	36	0.0131799576776915
0	0	sensory perception of mechanical stimulus	0	0
37	0.0156403232897095	sensory perception of pain	26	0.00951885832277716
30	0.0126813432078726	sensory perception of smell	38	0.0139121775486743
218	0.0921510939772074	sensory perception of sound	261	0.0955546931632631
0	0	sensory perception of sour taste	0	0
0	0	sensory perception of sweet taste	2	0.000732219870982859
0	0	sensory perception of taste	13	0.00475942916138858
0	0	sensory perception of temperature stimulus	3	0.00109832980647429
15	0.00634067160393629	sensory perception of touch	15	0.00549164903237144
0	0	sensory perception of umami taste	0	0
6	0.00253626864157452	sensory processing	6	0.00219665961294858
0	0	sepiapterin reductase activity	0	0
0	0	septate junction	0	0
59	0.0249399749754827	septate junction assembly	73	0.0267260252908743
0	0	septin complex	0	0
0	0	septin cytoskeleton	0	0
4	0.00169084576104968	septin cytoskeleton organization	0	0
0	0	septin filament array	0	0
0	0	septin ring	0	0
0	0	septin ring organization	0	0
0	0	sequence-specific DNA binding	0	0
0	0	sequestering of actin monomers	0	0
7	0.00295898008183693	sequestering of calcium ion	0	0
0	0	sequestering of neurotransmitter	0	0
0	0	serine C-palmitoyltransferase activity	0	0
0	0	serine C-palmitoyltransferase complex	0	0
6	0.00253626864157452	serine family amino acid biosynthetic process	4	0.00146443974196572
0	0	serine family amino acid catabolic process	0	0
6	0.00253626864157452	serine family amino acid metabolic process	11	0.00402720929040572
0	0	serine hydrolase activity	0	0
0	0	serine O-acetyltransferase activity	0	0
72	0.0304352236988942	serine phosphorylation of STAT protein	32	0.0117155179357257
0	0	serine racemase activity	0	0
0	0	serine-pyruvate aminotransferase complex	0	0
0	0	serine-pyruvate transaminase activity	0	0
0	0	serine-tRNA ligase activity	0	0
0	0	serine-type carboxypeptidase activity	0	0
0	0	serine-type endopeptidase activity	0	0
0	0	serine-type endopeptidase inhibitor activity	0	0
0	0	serine-type exopeptidase activity	0	0
0	0	serine-type peptidase activity	0	0
0	0	serotonin binding	0	0
0	0	serotonin biosynthetic process	6	0.00219665961294858
0	0	serotonin biosynthetic process from tryptophan	0	0
0	0	serotonin metabolic process	3	0.00109832980647429
0	0	serotonin receptor activity	0	0
0	0	serotonin receptor signaling pathway	0	0
0	0	serotonin secretion	22	0.00805441858081145
60	0.0253626864157452	serotonin secretion by platelet	93	0.0340482240007029
0	0	serotonin transmembrane transporter activity	0	0
0	0	serotonin transport	0	0
0	0	serotonin uptake	0	0
0	0	serotonin-gated cation channel activity	0	0
0	0	serotonin:sodium symporter activity	0	0
21	0.0088769402455108	Sertoli cell development	30	0.0109832980647429
4	0.00169084576104968	Sertoli cell differentiation	2	0.000732219870982859
0	0	Sertoli cell proliferation	18	0.00658997883884573
0	0	seryl-tRNA aminoacylation	8	0.00292887948393143
0	0	Set1C/COMPASS complex	0	0
0	0	sevenless binding	0	0
0	0	sevenless signaling pathway	32	0.0117155179357257
0	0	sex chromatin	0	0
0	0	sex chromosome	0	0
0	0	sex comb development	8	0.00292887948393143
0	0	sex determination	0	0
6	0.00253626864157452	sex differentiation	9	0.00329498941942286
0	0	sex-specific pigmentation	0	0
6	0.00253626864157452	sexual reproduction	8	0.00292887948393143
0	0	SH2 domain binding	0	0
0	0	SH3 domain binding	0	0
0	0	SH3/SH2 adaptor activity	0	0
0	0	shelterin complex	0	0
0	0	short-chain fatty acid biosynthetic process	1	0.000366109935491429
5	0.0021135572013121	short-chain fatty acid catabolic process	4	0.00146443974196572
0	0	short-chain fatty acid metabolic process	4	0.00146443974196572
6	0.00253626864157452	short-term memory	7	0.00256276954844001
0	0	sialate O-acetylesterase activity	0	0
0	0	sialic acid binding	0	0
0	0	sialic acid transmembrane transporter activity	0	0
